mutation probability per bit=0.01
bias fitness=1e-24
number of Individuals per Generation=50
number of Generations=1000
Generation x y theta psi phi lattice_sum fitness
0 0.442077 0.558931 0.888299 1.7766 0.707485 128.358 1.21248
0 0.0570186 0.466707 1.48412 1.41497 0.850187 136.5 1.23742
0 0.0182793 0.659456 1.54406 2.96823 0.551938 136.617 1.23658
0 0.288979 0.0218479 1.12519 1.70037 1.53854 133.863 1.25638
0 0.485082 0.651877 0.821754 3.08812 0.563667 125.944 1.31506
0 0.930905 0.871332 0.131913 1.10388 0.224094 95.9979 1.56289
0 0.169849 0.157607 1.30953 2.25039 1.32847 135.642 1.24355
0 0.893052 0.853135 0.190486 3.07708 0.252251 99.1244 1.53497
0 0.855184 0.828677 0.24908 1.64351 0.290096 102.35 1.50669
0 0.32702 0.0801491 1.06633 1.12733 1.44833 133.081 1.26205
0 0.4036 0.884693 0.947835 0.263826 0.20342 127.29 1.3049
0 0.192113 0.444663 1.27508 0.448188 0.884298 135.154 1.24706
0 0.0903463 0.905102 1.43255 2.61906 0.17184 136.134 1.24003
0 0.827347 0.246418 0.292154 2.65694 1.19105 115.282 1.39844
0 0.116554 0.724111 1.392 0.380972 0.451895 135.937 1.24144
0 0.408328 0.0115227 0.94052 0.504502 1.55451 131.196 1.27584
0 0.106349 0.362371 1.40779 0.498159 1.01163 136.203 1.23954
0 0.248588 0.653004 1.18769 0.580191 0.561922 133.704 1.25753
0 0.861577 0.239922 0.239188 2.13266 1.2011 113.799 1.41044
0 0.847002 0.574424 0.26174 2.89665 0.683512 109.188 1.44844
0 0.815636 0.681868 0.310274 1.89567 0.51726 108.572 1.4536
0 0.475927 0.457562 0.83592 0.406839 0.864338 127.836 1.3008
0 0.428625 0.58404 0.909113 2.55016 0.668633 128.667 1.29458
0 0.181032 0.171491 1.29223 1.7686 1.30699 135.503 1.24455
0 0.0906242 0.668991 1.43212 2.86509 0.537185 136.233 1.23932
0 0.476107 0.461386 0.835642 0.34368 0.858422 127.805 1.30103
0 0.348916 0.992916 1.03245 0.584309 0.0359612 128.792 1.29365
0 0.240577 0.485814 1.20009 2.3821 0.820623 134.251 1.25357
0 0.410845 0.0109791 0.936625 2.78399 1.55536 131.131 1.27632
0 0.361589 0.573817 1.01284 0.90379 0.684452 130.945 1.27769
