mutation probability per bit=0.01
bias fitness=1e-24
number of Individuals per Generation=50
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.474684 0.66403 0.837845 1.67569 0.54486 160.189 6.07438e-13
0 0.995951 0.694726 0.0312659 1.08972 0.497364 49.948 1.48443
0 0.605273 0.307264 0.635778 0.0625317 1.0969 155.41 0.0630243
0 0.629754 0.070749 0.597898 0.994728 1.46287 164.802 0.353348
0 0.162974 0.942163 1.32017 1.27156 0.114493 294.771 0.0823229
0 0.231901 0.44617 1.21351 2.1938 0.881966 284.446 0.319999
0 0.968722 0.470776 0.0733972 1.1958 0.843892 71.6878 1.55995
0 0.224392 0.444452 1.22513 2.92574 0.884623 287.567 0.00808176
0 0.784543 0.625718 0.358386 2.64033 0.604143 81.3084 1.45613
0 0.343431 0.339316 1.04094 0.228987 1.0473 242.932 0.0278426
0 0.571291 0.198553 0.68836 2.42703 1.26511 173.059 0.592048
0 0.443389 0.362425 0.886268 1.76393 1.01155 201.851 0.269823
0 0.375543 0.370203 0.99125 0.146794 0.999513 227.891 0.266711
0 0.852387 0.624737 0.253408 1.68778 0.605661 71.0999 1.40654
0 0.414137 0.0298421 0.931532 2.45026 1.52617 227.074 0.0269226
0 0.983126 0.148332 0.0511093 1.76925 1.34282 106.949 1.00613
0 0.446627 0.138403 0.881258 0.716773 1.35819 213.763 0.0895287
0 0.964099 0.655113 0.0805514 1.20829 0.558659 55.5645 1.58178
0 0.589545 0.679124 0.660114 2.08188 0.521506 119.214 0.174198
0 0.327796 0.609744 1.06513 2.09461 0.62886 231.2 0.0872125
0 0.341711 0.0465425 1.0436 1.37672 1.50033 253.096 0.267463
0 0.830127 0.684834 0.287851 2.53023 0.512671 68.9868 1.51002
0 0.813903 0.469343 0.312956 1.77254 0.846109 93.2004 0.396513
0 0.360861 0.856361 1.01397 2.0231 0.247259 192.184 0.0959961
0 0.107281 0.184354 1.40634 1.9825 1.28708 328.365 0.0843136
0 0.153338 0.141845 1.33508 1.99903 1.35286 317.433 0.306912
0 0.890883 0.344751 0.193841 0.506816 1.0389 96.4208 1.37477
0 0.266646 0.554929 1.15975 1.21132 0.713678 264.031 0.0302276
0 0.238716 0.0368214 1.20297 1.86306 1.51537 290.964 0.247615
0 0.392556 0.237626 0.964924 3.05234 1.20465 228.899 0.476968
0 0.721291 0.732766 0.456258 0.102219 0.438503 82.5874 1.26788
0 0.961804 0.106586 0.0841027 2.68565 1.40742 112.304 0.333251
0 0.833295 0.757804 0.28295 1.76252 0.399761 62.9553 1.0263
0 0.80769 0.824447 0.32257 2.71637 0.296641 61.7926 0.712647
0 0.435331 0.464465 0.898738 0.161103 0.853656 196.23 0.037183
0 0.892421 0.594536 0.191461 1.11732 0.652391 68.5633 1.33139
0 0.0848912 0.230053 1.44099 1.32023 1.21637 332.444 0.00276927
0 0.589767 0.322397 0.659772 1.04301 1.07349 158.108 0.927618
0 0.789357 0.419009 0.350938 2.13026 0.923992 103.314 0.768543
0 0.995053 0.206526 0.0326543 1.25772 1.25278 99.9913 0.531503
0 0.00784184 0.0113162 1.56021 2.0872 1.55483 339.798 0.00945605
0 0.765995 0.941376 0.387085 3.00065 0.115712 60.3832 1.81656
0 0.287625 0.919552 1.12729 0.575703 0.149481 226.633 0.0180475
0 0.618624 0.372157 0.61512 1.02534 0.996489 145.406 0.702322
0 0.893906 0.471741 0.189164 0.625913 0.842398 80.9307 0.950593
0 0.928351 0.309196 0.135866 1.69222 1.09391 95.7711 0.44447
0 0.0753638 0.575097 1.45573 2.02793 0.682472 332.452 0.00920083
0 0.025337 0.225068 1.53314 0.494519 1.22409 339.188 0.270784
0 0.0265731 0.118334 1.53123 2.81268 1.38924 339.147 0.2816
0 0.768883 0.38861 0.382617 2.57417 0.97103 110.599 1.29764
1 0.765995 0.941376 0.387085 3.00065 0.115712 60.3832 1.81656
1 0.89236 0.594337 0.169163 1.11164 0.628319 68.5892 1.9513e-08
1 0.807664 0.824262 0.314159 2.7066 0.289993 61.808 0.755347
1 0.982914 0.148157 0.0483322 1.73996 1.32914 106.986 0.261931
1 0.720771 0.344642 0.193329 0.483322 1.01498 124.95 0.36985
1 0.5897 0.470588 0.0724983 1.15997 0.821647 142.546 0.348225
1 0.768855 0.388577 0.362491 2.56161 1.11164 110.608 0.633692
1 0.968514 0.470588 0.0241661 1.83662 1.4983 71.732 0.886174
1 0.968514 0.0366122 1.18414 1.83662 1.4983 114.716 0.267086
1 0.813766 0.469124 0.604152 1.01498 0.99081 93.2483 0.65518
1 0.963876 0.654625 0.43499 0.0966644 0.43499 55.6219 1.03318
1 0.57115 0.198682 0.0241661 1.06331 0.483322 173.089 0.0504253
1 0.83012 0.684647 0.265827 2.51327 0.217495 69.0033 1.2342
1 0.852331 0.624603 0.241661 1.59496 1.2808 71.1197 0.625762
1 0.784232 0.654869 0.0724983 1.15997 0.55582 78.5831 0.550577
1 0.992433 0.941176 0.386658 2.9966 0.0966644 38.5366 1.29566
1 0.833293 0.75958 0.652485 1.01498 1.06331 62.8298 0.497834
1 0.961191 0.941176 0.386658 2.9966 0.0966644 40.7205 1.12397
1 0.83134 0.62558 0.338325 2.60994 0.579986 74.0087 0.384314
1 0.789114 0.419819 0.0724983 1.15997 0.821647 103.26 0.348858
1 0.995851 0.694655 0.12083 2.7066 0.289993 49.9611 1.20234
