mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=100
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.160485 0.636297 1.32402 2.64804 0.587774 8.04071 0
0 0.493575 0.779958 0.808613 1.17555 0.36548 0.23125 0
0 0.184682 0.895529 1.28658 1.61723 0.186653 4.25348 0
0 0.794691 0.750638 0.342684 0.73096 0.410849 0.00681805 1.20345e-4385
0 0.899784 0.572016 0.180068 2.57315 0.687238 0.0288631 0
0 0.698175 0.194636 0.492027 0.373306 1.27117 2.26257 0
0 0.140086 0.945696 1.35558 0.685368 0.109027 7.044 0
0 0.418413 0.903149 0.924914 0.821698 0.174862 0.337696 0
0 0.477119 0.687632 0.834077 0.360136 0.508341 0.421181 0
0 0.612135 0.105376 0.62516 1.37448 1.40929 5.84831 0
0 0.469819 0.469553 0.845372 0.984053 0.845784 1.09667 0
0 0.775809 0.217636 0.3719 2.54235 1.23559 1.62463 0
0 0.909619 0.967397 0.16485 2.71116 0.0754474 1.21117e-05 4.40668e-08
0 0.5035 0.882654 0.793255 0.218053 0.206575 0.120949 0
0 0.557586 0.762993 0.709566 1.84983 0.391732 0.125105 0
0 0.133755 0.245816 1.36538 0.349724 1.19198 24.4985 0
0 0.18719 0.0784248 1.2827 1.66815 1.45099 23.4015 0
0 0.147209 0.7746 1.34456 1.01668 0.373771 7.7967 0
0 0.512805 0.233854 0.778857 1.25032 1.21049 2.76491 0
0 0.0958954 0.850608 1.42396 2.81858 0.25616 16.0696 0
0 0.0101579 0.951705 1.55663 1.69074 0.0997288 119.226 0
0 0.145853 0.423235 1.34666 1.69157 0.917454 14.3894 0
0 0.531018 0.632498 0.750676 0.743801 0.593652 0.356028 0
0 0.443748 0.570517 0.885712 2.47117 0.689558 0.868324 0
0 0.999942 0.455155 0.025089 0.3297 0.868062 0.0727246 0
0 0.987363 0.213421 0.0445532 0.150895 1.24211 1.10282 0
0 0.236837 0.528082 1.20588 1.58651 0.75522 4.52146 0
0 0.148863 0.373312 1.342 0.41315 0.994702 15.5585 0
0 0.321334 0.959591 1.07513 1.41913 0.0875268 0.912617 0
0 0.908143 0.993713 0.167135 0.783464 0.0347282 8.32896e-06 1.19434e-05
0 0.813498 0.428169 0.313582 2.73076 0.909819 0.287979 0
0 0.731538 0.909419 0.440403 2.38396 0.16516 0.002064 7.55082e-1328
0 0.722107 0.208789 0.454997 2.56539 1.24928 1.93998 0
0 0.702972 0.797926 0.484604 2.90199 0.337679 0.0137658 0
0 0.9368 0.54917 0.122792 2.68912 0.72259 0.0289691 0
0 0.686215 0.514253 0.510533 0.747541 0.776617 0.27462 0
0 0.830819 0.22446 0.286781 1.55771 1.22503 1.37618 0
0 0.863834 0.234059 0.235695 2.42098 1.21017 1.19161 0
0 0.639989 0.889907 0.582061 2.84792 0.195351 0.0140125 0
0 0.405588 0.411698 0.94476 0.512321 0.935305 1.91662 0
0 0.80396 0.0561935 0.328341 3.11325 1.48539 8.27299 0
0 0.200734 0.241287 1.26174 0.199458 1.19899 13.6997 0
0 0.732894 0.206613 0.438305 2.69332 1.25264 1.92701 0
0 0.159931 0.5668 1.32488 1.83491 0.695309 9.10034 0
0 0.808996 0.403867 0.320548 1.50135 0.947422 0.364677 0
