mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=100
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.222245 0.660034 1.22846 2.45691 0.551044 32.355 1.05995e-35
0 0.359978 0.465465 1.01533 1.10209 0.852109 18.9197 1.49555e-09
0 0.566409 0.253179 0.695915 2.03067 1.18059 14.9464 1.31646e-07
0 0.848763 0.557537 0.259016 1.70422 0.709642 3.04592 0.0878198
0 0.985605 0.17388 0.0472745 1.39183 1.30329 8.51415 0.000185092
0 0.986211 0.0776693 0.0463369 2.36118 1.45216 15.0048 1.23253e-07
0 0.441402 0.166206 0.889343 0.518031 1.31517 26.8911 1.8774e-13
0 0.770357 0.647142 0.380336 1.41928 0.570993 3.1486 0.0782243
0 0.954734 0.737612 0.0950418 0.0945489 0.431004 1.60934 0.44327
0 0.853257 0.750649 0.252062 2.60658 0.410831 2.07958 0.260931
0 0.421409 0.613841 0.920278 0.0926738 0.622521 10.9187 1.23194e-05
0 0.869954 0.0945268 0.226226 2.90433 1.42608 15.7017 5.61978e-08
0 0.614072 0.828227 0.622163 1.77869 0.290792 3.87088 0.0346618
0 0.329112 0.0997903 1.06309 2.63033 1.41793 39.5257 1.23038e-19
0 0.893245 0.760153 0.190186 0.760672 0.396125 1.82738 0.346701
0 0.591963 0.775101 0.656374 1.14199 0.372996 4.4804 0.0174399
0 0.110514 0.809752 1.40134 0.190084 0.319378 76.6169 8.65443e-38
0 0.891621 0.585566 0.1927 0.862008 0.666272 2.57517 0.149273
0 0.180605 0.88095 1.29289 0.504123 0.209211 36.3914 4.20735e-18
0 0.380148 0.285436 0.984124 0.821663 1.13068 25.2198 1.23442e-12
0 0.849484 0.551239 0.2579 1.84056 0.719388 3.08204 0.0843171
0 0.932455 0.0533317 0.129515 1.24504 1.48982 17.4431 7.89695e-09
0 0.391741 0.883532 0.966186 0.452452 0.205216 8.79648 0.000134652
0 0.278536 0.190441 1.14135 2.85216 1.27767 42.8018 3.06665e-21
0 0.255912 0.661254 1.17636 1.24433 0.549157 25.2918 1.13834e-12
0 0.464575 0.155848 0.853487 0.581584 1.33119 25.9451 5.45152e-13
0 0.885204 0.799566 0.202629 2.12619 0.33514 1.74564 0.380154
0 0.194482 0.83038 1.27141 2.83587 0.287461 33.668 9.05415e-17
0 0.377912 0.422347 0.987585 0.380372 0.918827 18.9503 1.44497e-09
0 0.668288 0.0531898 0.538273 0.79225 1.49004 22.7117 2.08431e-11
0 0.108785 0.98608 1.40402 1.31275 0.0465385 70.4823 8.70157e-35
0 0.23143 0.418899 1.21424 0.745991 0.924162 41.0887 2.11395e-20
0 0.0893373 0.889888 1.43411 2.80268 0.195381 89.8471 2.89904e-44
0 0.53379 0.952085 0.746387 0.638757 0.0991405 4.46491 0.0177471
0 0.868415 0.125077 0.228607 0.3854 1.37881 13.5258 6.52593e-07
0 0.190588 0.252536 1.27744 1.33254 1.18158 60.5026 6.66409e-30
0 0.500789 0.373897 0.797451 2.58577 0.993796 12.9306 1.27631e-06
0 0.178365 0.192013 1.29635 0.418422 1.27523 66.642 6.59281e-33
0 0.622753 0.435422 0.608731 1.96825 0.898597 7.42793 0.000629498
0 0.929726 0.602861 0.133739 2.26135 0.639511 2.25752 0.213522
0 0.702918 0.492216 0.484689 0.5158 0.810716 5.16647 0.00804957
0 0.455049 0.327449 0.868226 1.43878 1.06567 17.23 1.00404e-08
0 0.358105 0.161034 1.01823 0.25903 1.32317 34.0718 5.74407e-17
0 0.55862 0.227359 0.707967 2.97964 1.22054 16.648 1.93474e-08
0 0.938638 0.138875 0.119949 1.93237 1.35746 11.2681 8.30933e-06
0 0.00192767 0.511711 1.56936 0.410432 0.780552 142.642 4.20511e-70
0 0.421833 0.369043 0.919623 2.28271 1.00131 17.661 6.17758e-09
0 0.860104 0.246462 0.241467 2.55533 1.19098 7.4653 0.000603538
0 0.809049 0.060683 0.320467 2.35272 1.47845 19.1033 1.21601e-09
0 0.205243 0.956759 1.25476 1.09831 0.0919088 27.0235 1.6171e-13
0 0.512579 0.19328 0.779207 1.70697 1.27327 20.9288 1.55426e-10
0 0.95675 0.594666 0.0919218 2.66239 0.652191 2.15203 0.240474
0 0.542366 0.624944 0.733117 0.405259 0.60534 6.65842 0.0014983
0 0.232312 0.37878 1.21288 0.670279 0.986241 42.9037 2.73425e-21
