mutation probability per bit=0.01
bias fitness=1e-24
number of Individuals per Generation=50
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.294137 0.0872893 1.11721 2.23442 1.43728 171.468 0.0195573
0 0.094522 0.666792 1.42609 2.87455 0.540587 239.941 0.199227
0 0.919615 0.769536 0.149384 2.85217 0.381606 21.5634 2.28903
0 0.692424 0.0779657 0.500926 1.08117 1.4517 84.9787 0.0251805
0 0.267012 0.528018 1.15918 0.298767 0.755318 163.271 0.0991756
0 0.476343 0.54933 0.835278 0.763213 0.722341 84.565 1.03738
0 0.710144 0.96397 0.473507 1.00185 0.0807503 27.7048 1.5463
0 0.405631 0.187155 0.944693 2.90341 1.28275 131.45 0.00546436
0 0.322408 0.849318 1.07347 2.31837 0.258157 112.425 0.572232
0 0.207991 0.965903 1.25051 1.51064 0.0777606 166.314 0.192382
0 0.487393 0.0540951 0.81818 1.67056 1.48864 116.072 0.740777
0 0.301121 0.167057 1.10641 1.44468 1.31385 167.052 0.204696
0 0.750898 0.464839 0.410446 0.947013 0.853078 47.2585 1.60452
0 0.937259 0.648847 0.122082 0.161501 0.568355 24.3076 1.23396
0 0.934778 0.241047 0.12592 1.88939 1.19936 51.8301 0.190523
0 0.333632 0.642819 1.0561 2.5655 0.577682 124.184 0.0632691
0 0.855236 0.969518 0.249 2.14693 0.0721657 19.9603 2.03185
0 0.796334 0.955107 0.340141 0.516314 0.0944644 22.8799 0.727822
0 0.0189798 0.766362 1.54298 2.50102 0.386518 257.612 3.03873e-06
0 0.563402 0.0716459 0.700568 0.155521 1.46148 101.956 1.2712
0 0.6964 0.264363 0.494774 1.63636 1.16328 71.4877 0.786717
0 0.984753 0.107439 0.0485923 2.97728 1.4061 60.9155 0.652385
0 0.611581 0.681984 0.626017 2.21281 0.517079 48.7388 0.740757
0 0.628774 0.448713 0.599414 2.6277 0.87803 63.6793 0.360156
0 0.795345 0.637497 0.341672 0.820893 0.585917 32.833 1.16744
0 0.524186 0.947992 0.761248 1.70616 0.105475 47.9317 0.359386
0 0.613168 0.357758 0.623561 0.244164 1.01877 74.3615 0.248983
0 0.723668 0.161644 0.452581 1.13671 1.32223 77.02 0.473963
0 0.322409 0.848522 1.07347 0.25184 0.259388 112.487 0.228199
0 0.378992 0.938173 0.985912 2.39872 0.120668 83.3679 0.721193
0 0.361343 0.743445 1.01322 2.1122 0.421978 104.545 0.315189
0 0.581234 0.199377 0.672974 1.15536 1.26384 92.7954 0.56287
0 0.820665 0.760917 0.302493 0.498 0.394944 26.536 1.65001
0 0.950647 0.653964 0.101367 0.144331 0.560436 23.5513 0.866273
0 0.93776 0.994157 0.121307 0.680281 0.0340414 16.668 1.13725
0 0.912206 0.700782 0.160847 0.188929 0.487993 23.7717 0.600661
0 0.619588 0.762409 0.613627 3.08595 0.392635 43.2899 0.286388
0 0.132778 0.256449 1.36689 0.773036 1.17553 232.541 0.000853145
0 0.592387 0.465017 0.655718 1.40114 0.852803 68.0059 1.55547
0 0.593366 0.395729 0.654202 2.92297 0.960015 74.0909 0.445626
0 0.907797 0.0475629 0.16767 0.989548 1.49875 68.5674 0.571411
0 0.277262 0.874429 1.14332 2.32657 0.219301 132.579 0.109251
0 0.864934 0.115436 0.233993 0.0971847 1.39373 67.9855 1.06706
0 0.855973 0.447074 0.247859 2.8122 0.880567 39.4077 1.0387
0 0.872176 0.345439 0.222787 1.25203 1.03783 46.4449 0.484184
0 0.556314 0.131221 0.711534 1.03416 1.3693 100.865 0.0982427
0 0.27665 0.123395 1.14427 1.19883 1.38141 177.538 0.121463
0 0.603849 0.474633 0.637982 1.75606 0.837924 65.2798 1.3653
0 0.67916 0.79868 0.52145 0.683344 0.336512 35.3797 1.1133
0 0.664894 0.0895518 0.543525 1.17183 1.43378 87.5911 0.0811075
1 0.919615 0.769536 0.149384 2.85217 0.381606 21.5634 2.28903
1 0.710032 0.963876 0.459156 0.966644 0.0483322 27.7148 0.149106
1 0.855016 0.96949 0.241661 2.12662 0.0483322 19.9696 1.05853
1 0.592385 0.464974 0.652485 1.3533 0.845813 68.01 0.054161
1 0.984623 0.107396 0.0483322 2.94826 0.507488 60.926 0.61453
1 0.333415 0.640957 0.144997 0.966644 1.4983 124.429 0.0984093
1 0.937759 0.994142 0.12083 0.676651 0.0483322 16.6683 2.13267
1 0.36124 0.743227 1.01498 2.8516 0.362491 104.603 0.00354146
1 0.723456 0.161582 0.43499 1.11164 1.30497 77.0466 0.73578
1 0.937027 0.648767 0.12083 0.144997 0.0483322 24.3207 1.5912
1 0.855748 0.446912 0.241661 2.80327 0.86998 39.4364 0.359971
1 0.322187 0.848426 0.144997 0.966644 1.4983 112.595 0.0415702
1 0.936783 0.446912 0.241661 2.80327 0.86998 33.9458 1.58437
1 0.679033 0.800098 0.579986 2.60994 0.86998 35.3355 0.632564
1 0.821089 0.46473 0.386658 0.918312 0.845813 40.8793 0.527034
1 0.937027 0.650232 0.386658 0.918312 0.845813 24.2713 1.12973
1 0.722968 0.637296 0.338325 0.773315 0.579986 38.745 0.372036
1 0.820356 0.700757 0.144997 0.144997 0.483322 28.5835 0.927935
1 0.476202 0.549182 0.821647 0.724983 0.700817 84.6134 0.05409
1 0.864779 0.0820112 0.144997 2.8516 0.362491 69.96 0.654519
1 0.277032 0.0715157 0.676651 0.144997 1.44997 178.199 0.038791
1 0.937027 0.648767 0.0724983 1.3533 0.845813 24.3207 2.10502
1 0.611179 0.743227 0.99081 2.07828 0.410824 45.3276 0.266136
1 0.710032 0.982182 0.0483322 2.94826 1.40163 27.2621 1.08987
1 0.710032 0.963876 0.459156 0.918312 0.410824 27.7148 0.724119
1 0.795216 0.637296 0.338325 0.773315 0.579986 32.8515 0.57609
1 0.8206 0.760801 0.265827 1.64329 1.47413 26.5432 0.886877
1 0.378814 0.938003 0.966644 2.36828 0.289993 83.4405 0.0473199
1 0.592385 0.464974 0.652485 1.3533 0.845813 68.01 0.669921
1 0.937515 0.464974 0.652485 1.3533 0.845813 32.7569 1.2221
1 0.592385 0.464974 0.652485 1.3533 0.821647 68.01 0.153283
1 0.863315 0.474494 0.628319 1.73996 0.821647 36.9704 1.10267
1 0.907005 0.46473 0.386658 0.918312 0.845813 34.6471 0.70683
1 0.8206 0.94679 0.241661 2.80327 0.86998 21.8859 1.11586
1 0.919453 0.549182 0.821647 0.724983 0.700817 29.2066 0.551487
1 0.563339 0.0715157 0.676651 0.144997 1.44997 101.97 0.0258709
1 0.750549 0.648767 0.12083 0.144997 0.55582 35.7461 1.46241
1 0.581157 0.19917 0.652485 1.11164 1.25664 92.8221 0.0675396
1 0.750793 0.463754 0.241661 2.12662 0.0483322 47.3537 1.11556
1 0.853551 0.474494 0.628319 1.73996 0.821647 37.6793 0.800617
1 0.36124 0.743227 0.99081 2.07828 0.410824 104.603 0.0491796
1 0.603612 0.474494 0.628319 1.73996 0.797481 65.33 0.897544
1 0.679033 0.798633 0.531654 2.8516 0.362491 35.3931 1.11355
1 0.592385 0.387357 0.338325 0.773315 0.579986 75.0238 0.134351
1 0.937027 0.666829 1.08747 1.40163 1.30497 23.7269 1.59341
1 0.850622 0.963876 0.459156 0.966644 0.0724983 20.2498 0.947542
1 0.476202 0.549182 0.821647 0.724983 0.55582 84.6134 0.0216347
1 0.919453 0.769343 0.144997 2.36828 0.0966644 21.5748 1.75225
1 0.855748 0.446912 0.241661 2.8516 0.845813 39.4364 0.309754
2 0.919615 0.769536 0.149384 2.85217 0.381606 21.5634 2.28903
2 0.855748 0.447156 0.386658 0.918312 0.821647 39.4187 0.422466
2 0.820356 0.700757 0.628319 1.69163 0.797481 28.5835 0.940279
2 0.937027 0.649256 0.628319 1.69163 0.797481 24.3042 0.882372
2 0.710032 0.964608 0.144997 2.8516 0.362491 27.6964 0.656741
2 0.897486 0.963876 0.459156 0.918312 0.0483322 18.4606 1.1363
2 0.937027 0.96949 0.217495 2.07828 0.0483322 17.0553 0.974545
2 0.679033 0.798633 0.507488 2.80327 0.338325 35.3931 0.294949
2 0.937027 0.713937 0.459156 0.918312 0.386658 22.3179 1.11115
2 0.821089 0.464242 0.0483322 1.30497 0.821647 40.9144 0.29851
2 0.863315 0.474494 0.773315 0.918312 0.821647 36.9704 0.714208
2 0.853551 0.474494 0.628319 1.69163 0.797481 37.6793 0.62823
2 0.936783 0.446912 0.217495 2.80327 0.0483322 33.9458 0.739288
2 0.750549 0.648767 0.0966644 0.0966644 0.531654 35.7461 0.621937
2 0.855016 0.96949 0.217495 2.07828 0.531654 19.9696 1.22759
2 0.750793 0.463754 0.217495 2.07828 0.0483322 47.3537 0.177911
2 0.863315 0.474494 0.628319 1.69163 0.821647 36.9704 0.819243
2 0.937027 0.666829 0.459156 0.918312 0.0483322 23.7268 1.08067
2 0.603612 0.473029 0.0966644 0.0966644 0.531654 65.4573 0.0901145
2 0.603612 0.474494 0.628319 1.69163 0.797481 65.33 0.524805
2 0.855016 0.96949 0.217495 2.07828 0.0724983 19.9696 1.64289
2 0.750549 0.648767 0.0966644 0.0966644 0.459156 35.7461 0.347099
2 0.936783 0.446912 0.217495 2.80327 0.459156 33.9458 0.703768
2 0.855016 0.96949 0.217495 2.07828 0.289993 19.9696 1.19248
2 0.937027 0.648767 0.0966644 0.0966644 0.144997 24.3207 0.670116
2 0.710032 0.964608 1.06331 1.3533 1.30497 27.6964 0.657128
2 0.679033 0.800098 0.55582 2.56161 0.0483322 35.3355 0.511955
2 0.937027 0.732243 0.0483322 2.94826 0.507488 21.819 1.13247
2 0.851843 0.94679 0.217495 2.75494 0.845813 20.5158 0.884709
2 0.780815 0.648767 0.0483322 1.30497 0.821647 33.3749 0.409679
2 0.937027 0.648767 0.0966644 0.0966644 0.0241661 24.3207 0.984873
2 0.855748 0.446912 0.217495 2.75494 0.845813 39.4364 0.359971
2 0.937027 0.666829 1.06331 1.3533 0.0483322 23.7268 1.12646
2 0.937515 0.464974 0.652485 1.30497 0.821647 32.7569 0.494204
2 0.919453 0.831828 0.12083 2.80327 0.338325 20.1357 1.16028
2 0.8206 0.463754 0.217495 2.07828 0.0483322 40.9896 0.259497
2 0.592385 0.464974 0.652485 1.30497 0.821647 68.01 0.233291
2 0.397852 0.798633 0.507488 2.80327 0.338325 87.0372 0.324932
2 0.8206 0.760801 0.217495 2.75494 0.845813 26.5432 1.60411
2 0.937759 0.963876 0.459156 0.918312 0.0483322 17.1179 1.18408
2 0.794972 0.474494 0.628319 1.69163 0.797481 42.3863 0.191158
2 0.937759 0.994142 0.0966644 0.628319 0.0483322 16.6683 1.51097
2 0.919453 0.549182 0.797481 0.676651 0.652485 29.2066 0.425335
2 0.937027 0.666829 1.06331 1.3533 1.30497 23.7269 0.920293
2 0.750549 0.713937 0.459156 0.918312 0.0483322 32.8251 0.492451
2 0.8206 0.94679 0.217495 2.75494 0.845813 21.8859 1.07893
2 0.8206 0.760801 0.314159 2.36828 0.0966644 26.5432 0.637834
2 0.710032 0.982182 0.217495 2.75494 0.845813 27.2621 0.723607
2 0.863803 0.648767 0.0966644 0.0966644 0.531654 28.0041 0.714192
3 0.919615 0.769536 0.149384 2.85217 0.381606 21.5634 2.28903
3 0.855016 0.96949 0.193329 2.02995 0.265827 19.9696 1.29907
3 0.812058 0.732243 0.0483322 2.94826 0.507488 27.9712 0.543084
3 0.855016 0.96949 0.193329 2.02995 0.0483322 19.9696 1.06445
3 0.937027 0.88577 0.314159 2.36828 0.0966644 18.4451 0.939876
3 0.937027 0.666829 1.03914 1.30497 1.30497 23.7269 0.652007
3 0.919453 0.769343 0.144997 2.8516 0.0483322 21.5748 0.884402
3 0.863315 0.474494 0.579986 2.7066 0.821647 36.9704 0.354813
3 0.937027 0.666829 1.03914 1.30497 0.0483322 23.7268 1.08067
3 0.937027 0.666829 1.03914 1.30497 0.797481 23.7269 0.790692
3 0.874542 0.713937 0.459156 0.918312 0.386658 25.1521 0.734166
3 0.905785 0.648767 0.0966644 0.0966644 0.0241661 25.7914 0.744464
3 0.844276 0.648767 0.0966644 0.0966644 0.507488 29.1382 0.643767
3 0.937027 0.474494 0.628319 1.64329 0.797481 32.2089 0.623438
3 0.8206 0.760801 0.459156 0.918312 0.386658 26.5432 0.873564
3 0.937027 0.649256 0.193329 2.02995 0.265827 24.3042 0.835349
3 0.8206 0.760801 0.459156 0.918312 0.0483322 26.5432 0.696753
3 0.708567 0.831828 0.0966644 2.75494 0.314159 31.6797 0.583934
3 0.678789 0.963876 0.459156 0.918312 0.0483322 29.9846 0.743211
3 0.874542 0.713937 0.459156 0.918312 0.386658 25.1521 0.879479
