mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=100
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.930406 0.591457 0.132686 0.265371 0.657157 0.31713 3.57121e-1536
0 0.322311 0.205263 1.07362 1.31431 1.25473 15.4287 1.11962e-577
0 0.0138959 0.669185 1.55084 2.14723 0.536885 122.415 2.14481e-4581
0 0.880794 0.140317 0.209452 2.50946 1.35522 4.7969 8.3476e-180
0 0.410461 0.829663 0.937219 3.10168 0.28857 2.21118 4.8511e-83
0 0.801332 0.0996838 0.332407 1.07377 1.4181 7.76957 4.74498e-291
0 0.311887 0.0896873 1.08975 0.418904 1.43357 22.163 1.08291e-829
0 0.335737 0.669624 1.05284 2.71045 0.536206 4.47486 9.39332e-168
0 0.545581 0.873056 0.728142 1.87444 0.221426 0.885975 1.89985e-33
0 0.498605 0.905326 0.800831 0.577139 0.171494 1.12698 1.818e-42
0 0.890896 0.529222 0.193821 0.664814 0.753456 0.528641 4.47856e-20
0 0.457507 0.123497 0.864424 2.8362 1.38125 13.1761 2.2252e-493
0 0.467586 0.623325 0.848827 2.1795 0.607845 2.33071 1.63241e-87
0 0.0652983 0.188816 1.4713 2.86713 1.28018 84.4105 3.67428e-3159
0 0.931938 0.396376 0.130315 2.10568 0.959013 0.937804 2.18356e-35
0 0.0380871 0.132976 1.51341 1.07241 1.36658 108.335 1.71107e-4054
0 0.958203 0.347604 0.0896735 1.45628 1.03448 1.14473 3.93957e-43
0 0.471637 0.695618 0.84256 0.442851 0.495983 1.96795 6.14227e-74
0 0.786966 0.351904 0.354637 1.60166 1.02783 1.64131 1.02822e-61
0 0.980663 0.411021 0.0549206 0.342987 0.936354 0.771259 3.7299e-29
0 0.961626 0.266586 0.0843781 0.387643 1.15984 1.78454 4.48798e-67
0 0.124156 0.73743 1.38023 1.50691 0.431286 26.9871 3.20461e-1010
0 0.340452 0.417786 1.04555 1.72885 0.925885 7.24033 3.03195e-271
0 0.723208 0.772093 0.453293 2.7625 0.377651 0.377293 2.06524e-14
0 0.234894 0.26715 1.20888 1.69765 1.15897 20.586 1.12865e-770
0 0.697157 0.654942 0.493602 1.21569 0.558924 0.681998 8.16764e-26
0 0.594325 0.769754 0.652718 2.94261 0.38127 0.837769 1.20982e-31
0 0.887917 0.281054 0.198431 2.56036 1.13746 1.8763 1.65168e-70
0 0.105773 0.267932 1.40868 0.260631 1.15776 54.5079 4.01443e-2040
0 0.330283 0.61465 1.06128 1.91803 0.621268 5.08149 1.86823e-190
0 0.7872 0.119219 0.354275 3.02682 1.38787 6.65329 2.81916e-249
