mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=100
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.838182 0.00344024 0.275388 0.550776 1.56702 32.5381 3.05373e-06
0 0.406113 0.405599 0.943947 3.13404 0.944742 38.5315 2.55305e-05
0 0.264576 0.902372 1.16295 1.88789 0.176064 42.3389 8.13405e-06
0 0.538538 0.528893 0.73904 1.88948 0.753964 19.4409 0.00790362
0 0.898501 0.382344 0.182053 2.32591 0.980726 10.6894 0.109559
0 0.590961 0.733615 0.657924 0.352128 0.437189 12.1055 0.0715937
0 0.191344 0.264345 1.27627 1.47808 1.16331 102.831 1.04196e-13
0 0.811877 0.677225 0.316091 1.50793 0.524445 7.31927 0.301539
0 0.577401 0.513879 0.678906 0.364106 0.777196 17.6466 0.0135498
0 0.498605 0.587747 0.800831 1.96145 0.662897 20.2195 0.00625521
0 0.0268907 0.110139 1.53073 1.31585 1.40192 173.203 6.86035e-23
0 0.318567 0.395263 1.07941 0.874377 0.960736 54.9628 1.8334e-07
0 0.572284 0.528204 0.686823 2.55254 0.75503 17.4718 0.0142802
0 0.723809 0.331938 0.452362 2.32662 1.05872 17.842 0.0127772
0 0.981339 0.349459 0.0538743 0.632181 1.03161 9.99645 0.134912
0 0.445087 0.738561 0.883642 1.04889 0.429537 20.0664 0.00654956
0 0.329439 0.913535 1.06259 1.35781 0.158792 28.424 0.000531855
0 0.574196 0.837492 0.683866 1.55439 0.276455 11.2742 0.0919068
0 0.992941 0.914936 0.0359228 1.60166 0.156623 3.69727 0.895177
0 0.642997 0.466306 0.577406 1.32579 0.850808 15.9758 0.022383
0 0.53551 0.910737 0.743725 3.06147 0.16312 11.8444 0.0774376
0 0.761686 0.205556 0.393753 2.80384 1.25428 23.9043 0.00206771
0 0.441454 0.687403 0.889263 2.15882 0.508695 21.7564 0.00394205
0 0.121821 0.0150185 1.38384 1.92147 1.54911 138.856 2.07774e-18
0 0.621042 0.183883 0.611378 1.37365 1.28781 32.793 0.000143142
0 0.00578676 0.432162 1.56339 1.51006 0.903641 175.325 3.62627e-23
0 0.489825 0.432248 0.814416 0.904723 0.903507 27.3533 0.000733642
0 0.282544 0.182036 1.13515 2.11744 1.29067 74.919 4.56623e-10
0 0.396331 0.388624 0.959083 0.107749 0.971009 41.0048 1.21442e-05
0 0.12321 0.952105 1.3817 2.06322 0.0991104 110.981 9.0069e-15
0 0.549418 0.650656 0.722206 1.76728 0.565555 15.4516 0.0262008
0 0.287472 0.454381 1.12753 0.859073 0.869261 59.1108 5.27311e-08
0 0.0417083 0.580365 1.50781 2.12518 0.67432 168.452 2.85952e-22
0 0.320456 0.825556 1.07649 0.317583 0.294925 32.6948 0.000147429
0 0.593805 0.731687 0.653523 1.36773 0.440173 12.0304 0.0732282
0 0.0271988 0.570783 1.53026 0.552911 0.689145 172.444 8.61868e-23
0 0.735342 0.383081 0.434517 0.0718455 0.979586 15.1989 0.0282674
0 0.733163 0.930824 0.437889 0.313246 0.132039 6.52144 0.383211
0 0.78639 0.728132 0.355528 1.15481 0.445674 7.23726 0.309061
0 0.67243 0.484489 0.531863 1.70162 0.822672 14.2251 0.0378733
0 0.883124 0.403414 0.205847 1.48745 0.948124 10.4529 0.117625
0 0.852082 0.961862 0.25388 0.32624 0.0840118 4.75231 0.652014
0 0.590965 0.755982 0.657918 0.787507 0.402579 11.7701 0.0791844
0 0.0397565 0.0377255 1.51083 2.50856 1.51397 170.661 1.47259e-22
0 0.419735 0.753096 0.922869 1.77853 0.407045 21.9049 0.00377002
0 0.267076 0.03369 1.15909 1.01739 1.52021 82.2517 5.04498e-11
0 0.124624 0.170601 1.37951 2.76769 1.30837 136.446 4.28662e-18
0 0.927221 0.727168 0.137614 3.09821 0.447165 5.32369 0.549173
0 0.835022 0.41905 0.280277 1.22276 0.923929 11.1265 0.096076
0 0.491858 0.235704 0.811271 2.57563 1.20763 39.3268 2.01046e-05
0 0.0747847 0.0794087 1.45663 3.12678 1.44947 159.491 4.22072e-21
0 0.98266 0.803655 0.0518309 1.80728 0.328813 4.30559 0.745662
0 0.591237 0.509041 0.657497 1.62883 0.784682 17.0701 0.016112
0 0.329431 0.697624 1.0626 1.80701 0.49288 36.0284 5.41558e-05
0 0.911876 0.539365 0.161358 2.2703 0.73776 7.39399 0.294846
0 0.668408 0.855735 0.538086 2.58134 0.248227 8.37507 0.21958
0 0.706561 0.189897 0.47905 1.91817 1.27851 27.6088 0.000679446
0 0.5768 0.899668 0.679837 1.94202 0.180248 10.466 0.117161
0 0.425206 0.793783 0.914403 2.76339 0.344089 20.3902 0.00594253
0 0.53884 0.577465 0.738574 0.198221 0.678807 17.8947 0.0125767
0 0.687843 0.143917 0.508014 1.44441 1.34965 31.8495 0.00019005
0 0.894477 0.975635 0.18828 1.13111 0.0627013 4.26428 0.754973
0 0.259836 0.365921 1.17029 2.25505 1.00614 72.5038 9.43345e-10
0 0.0686128 0.546706 1.46618 1.73852 0.726401 157.968 6.6693e-21
0 0.664273 0.851672 0.544485 3.01561 0.254514 8.50885 0.210931
0 0.64061 0.0237598 0.581099 1.34864 1.53558 39.6074 1.84795e-05
0 0.763136 0.163887 0.39151 2.15298 1.31875 26.9339 0.000832175
0 0.960518 0.0740447 0.0860927 0.589849 1.45777 26.9846 0.000819576
0 0.967218 0.00386007 0.0757256 1.30705 1.56637 29.4077 0.000395778
0 0.334329 0.403074 1.05502 0.880346 0.948649 51.0543 5.93207e-07
0 0.83028 0.495037 0.287614 3.06052 0.806352 9.54305 0.154599
0 0.785646 0.866358 0.35668 1.37829 0.23179 6.13421 0.430486
0 0.360754 0.666771 1.01413 0.869035 0.540619 31.9852 0.000182456
0 0.718688 0.0212353 0.460287 1.95917 1.53949 36.2864 5.01169e-05
0 0.142326 0.032833 1.35212 0.875777 1.52154 129.133 3.85717e-17
0 0.958801 0.322594 0.0887488 0.264078 1.07318 11.2793 0.091765
0 0.555123 0.280223 0.713378 0.711056 1.13874 30.7674 0.000263056
0 0.944307 0.359548 0.111176 0.891347 1.016 10.4022 0.11943
0 0.787382 0.34571 0.353994 1.06373 1.03741 14.8733 0.0311723
0 0.926637 0.986554 0.138517 1.64534 0.0458058 3.93374 0.83379
0 0.0775738 0.362798 1.45231 0.411694 1.01097 156.304 1.09943e-20
0 0.888604 0.526154 0.197369 1.89625 0.758203 7.94507 0.249859
0 0.81819 0.743823 0.306323 0.50776 0.421394 6.58678 0.375762
0 0.253096 0.62082 1.18072 0.168024 0.611722 59.8065 4.2786e-08
0 0.5454 0.89364 0.728423 1.31584 0.189576 11.6586 0.0818826
0 0.574264 0.476948 0.683761 0.805159 0.834341 19.0996 0.00875698
0 0.136135 0.602732 1.3617 3.02165 0.63971 117.928 1.11721e-15
0 0.473578 0.409033 0.839556 3.02794 0.939429 30.1857 0.000313293
0 0.405138 0.425678 0.945457 1.84574 0.913674 37.4627 3.51974e-05
0 0.682277 0.29585 0.516627 0.814091 1.11456 21.6986 0.0040111
0 0.309243 0.509254 1.09384 2.31817 0.784353 50.1949 7.6795e-07
0 0.754695 0.0838945 0.40457 3.04043 1.44253 32.6977 0.000147299
0 0.976899 0.816008 0.0607448 2.75902 0.309699 4.28862 0.749472
0 0.454681 0.768233 0.868796 2.61673 0.383623 18.6206 0.0101123
0 0.360882 0.984076 1.01394 0.275229 0.0496399 22.5432 0.0031122
0 0.166875 0.0948093 1.31413 0.89433 1.42564 117.407 1.30657e-15
0 0.738283 0.41582 0.429967 0.560555 0.928927 13.9532 0.0410965
0 0.598627 0.333046 0.646062 1.84786 1.05701 24.3272 0.00182098
0 0.0524245 0.308071 1.49123 1.62254 1.09565 166.523 5.10446e-22
0 0.734994 0.010869 0.435056 2.41526 1.55553 35.7935 5.81163e-05
1 0.992941 0.914936 0.0359228 1.60166 0.156623 3.69727 0.895177
1 0.989016 0.986331 0.12083 1.64329 0.0241661 3.45247 0.635365
1 0.92702 0.727117 0.12083 2.9966 0.724983 5.32625 0.54875
1 0.83012 0.494996 0.265827 1.88496 0.749149 9.54715 0.154408
1 0.926043 0.961679 0.241661 0.289993 0.0724983 4.04008 0.807573
1 0.786185 0.728094 0.338325 1.11164 0.0241661 7.24111 0.308704
1 0.911643 0.539907 0.0241661 1.59496 0.144997 7.39007 0.295193
1 0.976812 0.815963 0.0483322 2.75494 0.0241661 4.2896 0.74925
1 0.894313 0.972663 0.144997 2.22328 0.724983 4.27864 0.751722
1 0.81816 0.664877 0.0241661 1.59496 0.144997 7.34626 0.299105
1 0.894313 0.969246 0.12083 3.09326 0.43499 4.29349 0.748376
1 0.786185 0.729558 0.169163 1.11164 0.0483322 7.22709 0.310007
1 0.982426 0.802783 0.169163 1.11164 0.0483322 4.31233 0.744152
1 0.92702 0.733464 0.652485 0.338325 0.43499 5.28033 0.556374
1 0.544789 0.525995 0.193329 1.88496 0.749149 19.1445 0.00863967
1 0.992922 0.923847 0.12083 1.64329 0.0241661 3.6611 0.904958
1 0.545277 0.893581 0.724983 1.30497 0.169163 11.664 0.0817483
1 0.785453 0.866244 0.289993 0.483322 0.410824 6.13782 0.43002
1 0.976812 0.815963 0.0483322 2.80327 0.12083 4.2896 0.74925
