mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=1000
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.775288 0.592649 0.372707 0.745415 0.655313 1.35645e-09 0
0 0.0822338 0.123167 1.4451 1.31063 1.38176 19.3932 0
0 0.299097 0.41123 1.10954 2.8902 0.93603 0.445597 0
0 0.524227 0.563779 0.761185 2.76352 0.699984 0.000321756 0
0 0.152018 0.146749 1.33712 2.21908 1.34527 7.68026 0
0 0.343135 0.0742865 1.0414 1.87206 1.4574 5.90789 0
0 0.333402 0.407975 1.05646 1.52237 0.941066 0.315687 0
0 0.708459 0.371178 0.476114 1.39997 0.998003 0.00198547 0
0 0.0556178 0.945341 1.48628 2.67424 0.109576 7.15057 0
0 0.36702 0.810566 1.00444 2.69055 0.318119 0.000289511 0
0 0.683876 0.956298 0.514153 2.08279 0.0926225 5.42108e-19 0
0 0.993567 0.788607 0.0349534 2.91479 0.352097 4.35071e-27 0
0 0.187107 0.950871 1.28283 2.11291 0.10102 0.147294 0
0 0.793751 0.220621 0.344138 1.88213 1.23097 0.0931645 0
0 0.406826 0.191418 0.942844 0.952227 1.27615 1.27606 0
0 0.806127 0.746081 0.324988 1.99601 0.4179 3.90394e-16 0
0 0.830826 0.769184 0.28677 2.97257 0.382151 3.66967e-18 0
0 0.44897 0.237498 0.877632 0.219152 1.20485 0.662818 0
0 0.00599864 0.463394 1.56306 2.00887 0.855313 116.795 0
0 0.0334412 0.674369 1.5206 0.636239 0.528864 25.497 0
0 0.698498 0.597252 0.491527 1.02831 0.64819 5.52898e-08 0
0 0.46759 0.321686 0.848821 0.185245 1.07459 0.208408 0
0 0.522817 0.559486 0.763365 0.0699067 0.706627 0.000384719 0
0 0.146469 0.270575 1.34571 0.704195 1.15367 4.11376 0
0 0.14813 0.160954 1.34314 2.56565 1.32329 7.28395 0
0 0.91831 0.670927 0.151403 0.20204 0.534188 6.53277e-17 0
0 0.720372 0.488102 0.45768 0.688276 0.817081 8.5447e-06 0
