mutation probability per bit=0.01
bias fitness=1e-24
number of Individuals per Generation=50
number of Generations=1000
Generation x y theta psi phi lattice_sum fitness
0 0.281729 0.356825 1.13641 2.27282 1.02021 108.516 0.600395
0 0.900208 0.123339 0.179412 2.04043 1.3815 79.6556 1.2148
0 0.475061 0.0283404 0.837261 0.358825 1.52849 101.886 0.970252
0 0.496594 0.62215 0.803943 2.76299 0.609664 96.4152 1.02544
0 0.374648 0.123498 0.992635 1.67452 1.38125 105.856 0.932074
0 0.578889 0.721692 0.676603 3.05698 0.455638 89.3494 1.10138
0 0.890477 0.0938165 0.19447 1.60789 1.42718 80.3832 1.2059
0 0.0128887 0.780836 1.5524 1.21933 0.364122 113.285 0.864624
0 0.776882 0.564644 0.37024 1.98527 0.698646 79.2296 1.22004
0 0.662636 0.359504 0.547018 2.7625 1.01607 90.3131 1.0907
0 0.718862 0.73175 0.460016 1.35321 0.440075 78.9966 1.22292
0 0.654236 0.314199 0.560016 0.911276 1.08617 91.3692 1.07911
0 0.892429 0.715135 0.19145 0.38894 0.465783 66.8892 1.38218
0 0.409009 0.490212 0.939467 2.85435 0.813818 102.633 0.962953
0 0.422843 0.0212236 0.918061 3.1048 1.5395 104.094 0.948827
0 0.542826 0.694069 0.732405 0.728243 0.49838 92.3348 1.06863
0 0.82038 0.487694 0.302934 0.740479 0.817714 78.2474 1.23222
0 0.705245 0.34839 0.481087 1.39729 1.03326 87.9907 1.11661
0 0.900028 0.373858 0.179691 1.09404 0.993857 75.9153 1.26162
0 0.185505 0.396618 1.2853 2.03213 0.95864 111.131 0.883664
0 0.485395 0.152 0.821271 0.920033 1.33715 101.17 0.9773
0 0.229144 0.396202 1.21778 0.880149 0.959282 110.017 0.893678
0 0.879785 0.632626 0.211015 1.12003 0.593453 70.3628 1.33448
0 0.227253 0.817544 1.22071 2.17234 0.307323 108.67 0.905928
0 0.731556 0.361014 0.440374 0.3829 1.01373 86.2485 1.13646
0 0.528819 0.48444 0.754079 0.931567 0.822749 96.3569 1.02604
0 0.462943 0.0130503 0.856012 1.87893 1.55215 102.42 0.965028
0 0.435793 0.976449 0.898022 1.62764 0.0614423 95.0577 1.03961
0 0.28773 0.553275 1.12713 1.83612 0.716238 107.543 0.916315
0 0.403782 0.864316 0.947554 3.07901 0.234949 98.925 0.999742
0 0.0126895 0.403056 1.55271 1.46481 0.948677 113.29 0.864585
0 0.12135 0.802087 1.38457 0.99676 0.331239 111.973 0.876171
0 0.509256 0.0493864 0.78435 0.605867 1.49593 100.332 0.985621
0 0.270369 0.0759175 1.15399 1.63543 1.45487 109.355 0.899676
0 0.158814 0.613524 1.3266 0.962174 0.623011 111.404 0.881228
0 0.216021 0.830057 1.23809 2.06653 0.28796 109.055 0.902414
0 0.55318 0.31564 0.716384 0.359383 1.08394 96.8599 1.02084
0 0.434934 0.587332 0.899351 1.98771 0.663539 100.392 0.98502
0 0.746542 0.412605 0.417186 2.57061 0.933901 84.4619 1.15718
0 0.999907 0.953068 0.0251436 1.91728 0.0976202 51.0859 1.62167
0 0.946693 0.108932 0.107484 1.64254 1.40379 77.2546 1.24465
0 0.877327 0.589785 0.214817 2.67429 0.659743 71.8028 1.31519
0 0.527627 0.415068 0.755923 2.43556 0.93009 97.2299 1.01702
0 0.110892 0.51952 1.40076 1.91856 0.768468 112.442 0.87203
0 0.655924 0.918944 0.557403 0.422029 0.150422 78.8424 1.22483
0 0.486227 0.941715 0.819983 1.18691 0.115187 91.8604 1.07377
0 0.0357157 0.127497 1.51708 2.44141 1.37506 113.229 0.865121
0 0.25647 0.166895 1.1755 0.614646 1.3141 109.662 0.896887
0 0.387994 0.832623 0.971984 0.880749 0.28399 100.318 0.985757
0 0.237807 0.814853 1.20437 2.02746 0.311487 108.256 0.909726
1 0.999907 0.953068 0.0251436 1.91728 0.0976202 51.0859 1.62167
1 0.946546 0.10886 0.0966644 1.59496 1.01498 77.263 0.92753
1 0.372224 0.360996 0.43499 0.338325 0.99081 105.129 0.938953
1 0.496461 0.621918 0.749149 0.918312 0.821647 96.4265 1.02532
1 0.820356 0.487674 0.289993 0.724983 0.845813 78.2494 1.2322
1 0.121308 0.80205 1.37747 0.966644 1.54663 111.974 0.876162
1 0.892116 0.693922 0.724983 0.724983 0.483322 67.5954 1.37235
1 0.270198 0.0759092 1.03914 1.83662 1.54663 109.36 0.899631
1 0.968758 0.731511 0.459156 1.30497 0.43499 61.0385 1.46642
1 0.999756 0.952892 0.0241661 1.59496 1.4258 51.1024 1.6214
1 0.654137 0.10886 0.0966644 1.59496 1.40163 93.0337 1.0611
1 0.718819 0.727362 0.749149 2.41661 0.918312 79.1163 1.22144
1 0.900171 0.123261 0.362491 1.98162 0.676651 79.6582 1.21477
1 0.900171 0.123261 0.12083 1.98162 0.289993 79.6582 1.21477
1 0.435685 0.83256 0.966644 0.86998 0.265827 97.2671 1.01664
1 0.408836 0.490115 0.0241661 1.88496 0.0966644 102.642 0.962863
1 0.899927 0.373688 0.169163 1.15997 0.0966644 75.925 1.2615
1 0.474982 0.0283134 0.821647 0.43499 1.01498 101.89 0.970217
1 0.228216 0.693922 0.724983 0.724983 0.483322 109.144 0.9016
1 0.237735 0.814743 1.3533 0.86998 0.265827 108.26 0.909693
1 0.89236 0.718086 0.289993 0.724983 0.797481 66.7982 1.38346
1 0.496461 0.623383 1.18414 1.98162 0.289993 96.406 1.02553
1 0.70515 0.348304 0.459156 1.15997 0.0966644 87.9975 1.11654
1 0.462289 0.5897 0.193329 2.65827 0.652485 98.8458 1.00054
