mutation probability per bit=0.01
bias fitness=1e-24
number of Individuals per Generation=50
number of Generations=1000
Generation x y theta psi phi lattice_sum fitness
0 0.400676 0.10147 0.95236 1.90472 1.41533 134.99 1.24824
0 0.428248 0.230946 0.909697 2.83067 1.21499 134.091 1.32146
0 0.390763 0.815707 0.967699 1.81939 0.310165 132.301 1.33424
0 0.215304 0.817902 1.23919 2.42998 0.306768 137.48 1.29759
0 0.647578 0.838307 0.570317 1.9354 0.275194 120.024 1.42533
0 0.214675 0.973097 1.24017 0.620331 0.0666285 137.109 1.30018
0 0.513417 0.739129 0.777912 2.47839 0.428657 128.034 1.36522
0 0.474123 0.875718 0.838713 0.613537 0.217307 128.307 1.36322
0 0.175655 0.996274 1.30055 1.14063 0.0307653 137.958 1.29426
0 0.56723 0.266998 0.694645 0.550389 1.15921 129.845 1.35199
0 0.105569 0.299505 1.40899 2.48034 1.10891 139.458 1.28386
0 0.024038 0.033598 1.53515 0.133257 1.52036 139.813 1.28141
0 0.853934 0.568347 0.251014 1.55582 0.692916 114.169 1.47093
0 0.651124 0.191673 0.564831 0.857314 1.27576 127.32 1.37048
0 0.488245 0.788729 0.816861 1.67743 0.351908 128.601 1.36107
0 0.199538 0.157587 1.26359 0.434613 1.3285 138.586 1.2899
0 0.947092 0.654471 0.106867 2.60109 0.559653 107.107 1.52788
0 0.46394 0.0506281 0.854469 0.0615306 1.494 133.453 1.32601
0 0.96568 0.113009 0.0781054 1.38929 1.39748 115.179 1.46296
0 0.991881 0.101443 0.037562 2.31841 1.41538 114.105 1.47144
0 0.472352 0.374232 0.841452 2.81798 0.993278 132.336 1.334
0 0.394867 0.619635 0.961349 2.21781 0.613555 133.414 1.32628
0 0.70434 0.388443 0.482487 3.0703 0.971288 123.836 1.39641
0 0.200334 0.0309109 1.26236 3.04071 1.52451 138.605 1.28976
0 0.604375 0.446801 0.637168 0.502028 0.88099 127.274 1.37081
0 0.776145 0.774829 0.371381 1.38583 0.373417 114.022 1.47209
0 0.171172 0.732133 1.30748 1.12966 0.439483 138.457 1.29079
0 0.287487 0.830796 1.1275 2.55152 0.286816 135.625 1.31061
