mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=1000
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.0178922 0.170073 1.54466 3.08932 1.30918 48.5163 0
0 0.266138 0.251831 1.16054 2.61837 1.18268 17.8939 9.96549e-70
0 0.172233 0.0462632 1.30584 2.32107 1.50076 28.5411 4.81891e-111
0 0.250029 0.528889 1.18546 2.36535 0.75397 14.4034 3.49311e-56
0 0.264382 0.394509 1.16325 2.61168 0.961902 15.5955 8.26236e-61
0 0.188812 0.333367 1.28019 3.00152 1.05651 24.1457 5.48032e-94
0 0.454463 0.386511 0.869134 2.37093 0.974278 6.89933 4.59252e-27
0 0.470223 0.236304 0.844747 1.50794 1.2067 9.36103 1.28717e-36
0 0.526225 0.96106 0.758093 2.32651 0.0852537 1.76243 3.93839e-07
0 0.7748 0.968404 0.373462 1.9238 0.0738893 0.455242 0.0465338
0 0.768938 0.206268 0.382532 2.56037 1.25318 5.07893 5.32013e-20
0 0.011789 0.392739 1.5541 2.11302 0.964641 48.7204 2.39269e-189
0 0.448093 0.622021 0.87899 1.73827 0.609863 4.33564 4.07599e-17
0 0.584553 0.341413 0.667839 1.94856 1.04406 4.91877 2.22549e-19
0 0.779788 0.823241 0.365744 1.68949 0.298507 0.644867 0.00854954
0 0.459257 0.635942 0.861716 2.4134 0.588323 4.01749 6.99482e-16
0 0.514596 0.225553 0.776086 1.51619 1.22334 8.51157 2.54612e-33
0 0.310951 0.239516 1.0912 0.170507 1.20173 15.302 1.13785e-59
0 0.169889 0.135677 1.30947 0.746924 1.36241 28.4925 7.44359e-111
0 0.0500933 0.0309135 1.49483 0.147779 1.52451 46.0202 7.19431e-179
0 0.636837 0.713755 0.586937 0.765065 0.46792 1.60142 1.66002e-06
0 0.916637 0.174187 0.153991 2.50635 1.30282 4.66572 2.13479e-18
0 0.234504 0.261442 1.20948 3.1082 1.1678 20.2784 5.56822e-79
0 0.411561 0.797209 0.935517 1.92928 0.338788 3.94219 1.37077e-15
0 0.253943 0.388675 1.17941 1.75798 0.97093 16.5384 1.81371e-64
0 0.164332 0.78231 1.31806 1.21973 0.361842 20.7635 7.30048e-81
0 0.825248 0.884686 0.295402 1.33568 0.20343 0.428077 0.059317
0 0.0810414 0.131632 1.44694 2.08812 1.36866 41.8774 8.56678e-163
0 0.418293 0.0959641 0.9251 0.731488 1.42385 13.2876 7.46275e-52
0 0.628234 0.70932 0.600249 0.597014 0.474782 1.67672 8.47117e-07
0 0.587841 0.44335 0.662751 1.72343 0.886329 3.62068 2.42411e-14
0 0.882182 0.439394 0.207305 1.17665 0.892451 1.49532 4.28402e-06
0 0.0113142 0.860282 1.55484 1.55217 0.241192 48.6447 4.70755e-189
0 0.472516 0.479063 0.8412 2.44667 0.831069 5.17692 2.21669e-20
0 0.744786 0.431058 0.419904 2.18239 0.905349 2.24616 5.22726e-09
0 0.558018 0.485781 0.708899 2.40346 0.820674 3.62678 2.29556e-14
0 0.700074 0.850666 0.489089 2.61893 0.256071 0.894739 0.000916929
0 0.580603 0.256512 0.673951 2.72481 1.17543 6.51763 1.39058e-25
0 0.826279 0.785111 0.293806 2.98966 0.357507 0.574913 0.0159732
0 0.00461449 0.616737 1.5652 3.04902 0.618039 48.8799 5.75529e-190
0 0.770147 0.165558 0.380661 1.17387 1.31617 6.05674 8.54377e-24
0 0.714777 0.669332 0.466338 0.93584 0.536656 1.28186 2.88501e-05
0 0.68105 0.599356 0.518525 0.307981 0.644934 1.73618 4.97981e-07
0 0.609438 0.61344 0.629334 2.60563 0.623141 2.21817 6.71251e-09
0 0.888792 0.383906 0.197077 2.41897 0.978309 1.81861 2.38413e-07
0 0.0804293 0.362183 1.44789 2.3356 1.01192 41.2066 3.43333e-160
0 0.208109 0.782796 1.25033 1.87103 0.36109 14.6144 5.29932e-57
0 0.371332 0.363473 0.997765 0.677575 1.00993 10.0963 1.80423e-39
0 0.472529 0.966154 0.841179 2.35881 0.0773709 2.30629 3.05457e-09
0 0.146258 0.21519 1.34603 1.94186 1.23937 31.2761 1.17502e-121
0 0.654805 0.746971 0.559135 2.63613 0.416523 1.38179 1.18134e-05
0 0.398778 0.221169 0.955297 0.723684 1.23012 11.8341 3.25987e-46
0 0.289379 0.129635 1.12457 0.590804 1.37175 18.0063 3.65179e-70
0 0.0888073 0.833705 1.43493 0.406859 0.282316 35.8643 1.84436e-139
0 0.205081 0.322974 1.25501 2.89389 1.07259 22.3527 4.97451e-87
0 0.573757 0.964382 0.684545 2.73733 0.0801138 1.3743 1.26308e-05
0 0.404763 0.796139 0.946036 1.8502 0.340443 4.08997 3.66036e-16
0 0.142379 0.0249256 1.35203 2.84771 1.53378 32.616 7.42503e-127
0 0.779622 0.567817 0.366 1.2005 0.693736 1.32591 1.94625e-05
0 0.338754 0.105649 1.04817 0.949565 1.40887 15.8624 7.61058e-62
0 0.538555 0.011245 0.739014 1.3255 1.55494 11.4616 9.08631e-45
0 0.781714 0.441275 0.362764 1.77266 0.88954 1.95013 7.36158e-08
0 0.087946 0.727821 1.43626 0.41461 0.446155 37.1237 2.39206e-144
0 0.764974 0.430898 0.388666 1.7849 0.905597 2.11798 1.64311e-08
0 0.356038 0.664141 1.02143 3.10967 0.54469 6.42029 3.31831e-25
0 0.764069 0.584601 0.390067 0.482384 0.667765 1.33311 1.82504e-05
0 0.579426 0.144233 0.675773 1.6824 1.34917 9.04326 2.20136e-35
0 0.676394 0.0481813 0.525729 1.66214 1.49779 9.52939 2.85968e-37
0 0.703367 0.95829 0.483993 0.839808 0.0895399 0.697245 0.00535422
0 0.355555 0.874015 1.02218 1.8107 0.219942 4.8492 4.14389e-19
0 0.53031 0.647932 0.751771 1.4178 0.56977 2.86876 2.00586e-11
0 0.517844 0.26789 0.771061 1.64135 1.15783 7.53471 1.57216e-29
0 0.162302 0.0638093 1.32121 0.978178 1.47361 29.7787 7.59443e-116
0 0.262321 0.162965 1.16644 0.512141 1.32018 19.3455 2.32108e-75
0 0.270223 0.593621 1.15422 1.3479 0.653808 11.738 7.69447e-46
0 0.179664 0.693187 1.29434 2.35086 0.499746 19.7456 6.50687e-77
0 0.418801 0.990433 0.924315 0.587612 0.0398035 2.97642 7.66575e-12
0 0.485155 0.540058 0.821643 0.715014 0.736688 4.30435 5.39061e-17
0 0.344366 0.75053 1.03949 3.13041 0.411015 6.05344 8.79929e-24
0 0.261489 0.194626 1.16773 1.23608 1.27119 19.0288 3.93252e-74
0 0.853131 0.915006 0.252257 0.761322 0.156515 0.335222 0.135986
0 0.676619 0.550285 0.525381 2.63234 0.720864 1.99584 4.8932e-08
0 0.739626 0.0854209 0.427888 0.932676 1.44017 8.33655 1.21625e-32
0 0.480392 0.733162 0.829012 1.07331 0.43789 3.09322 2.69975e-12
0 0.168783 0.599043 1.31118 1.03705 0.645418 22.9472 2.45208e-89
0 0.881888 0.279891 0.20776 1.28987 1.13926 2.87763 1.85305e-11
0 0.0144514 0.664193 1.54998 1.25867 0.544608 48.5501 1.09633e-188
0 0.149085 0.801713 1.34166 1.24628 0.331818 23.1744 3.22175e-90
0 0.00279782 0.89551 1.56801 0.394155 0.186682 48.8986 4.87122e-190
0 0.109437 0.569029 1.40301 1.95662 0.69186 34.2705 2.82104e-133
0 0.96615 0.530554 0.0773778 2.89578 0.751395 0.845611 0.00142225
0 0.357203 0.790285 1.01963 2.02384 0.349501 5.33533 5.38274e-21
0 0.551161 0.276235 0.719509 2.50065 1.14491 6.66741 3.64753e-26
0 0.186845 0.507548 1.28323 0.722179 0.786993 21.7537 1.04933e-84
0 0.916286 0.225964 0.154534 1.99553 1.2227 3.53023 5.43933e-14
0 0.0672882 0.318654 1.46823 2.01985 1.07928 43.4267 8.32772e-169
0 0.100088 0.71973 1.41747 1.68236 0.458674 34.557 2.18237e-134
0 0.219014 0.997149 1.23345 0.154742 0.0294111 10.8989 1.38745e-42
0 0.984365 0.935517 0.0491921 2.69206 0.124777 0.14879 0.71933
0 0.501225 0.690643 0.796776 2.47874 0.503682 3.01799 5.28761e-12
0 0.268144 0.983305 1.15743 1.11827 0.0508331 7.55151 1.35299e-29
0 0.395164 0.455119 0.96089 0.833045 0.868119 7.6187 7.42286e-30
0 0.898904 0.838036 0.181431 1.91059 0.275614 0.336003 0.13504
0 0.405551 0.907268 0.944817 2.46024 0.168488 3.52802 5.54752e-14
0 0.969854 0.517754 0.0716459 2.24915 0.7712 0.881121 0.00103557
0 0.239591 0.547023 1.20161 2.74351 0.725912 15.0341 1.2462e-58
0 0.704201 0.796157 0.482703 2.86986 0.340415 0.991876 0.000384951
0 0.816617 0.180553 0.308757 0.564632 1.29297 5.25058 1.14778e-20
0 0.833104 0.537649 0.283246 2.51003 0.740415 1.22205 4.92326e-05
0 0.100057 0.613786 1.41752 2.14519 0.622605 35.698 8.14934e-139
0 0.693223 0.162626 0.499689 1.36909 1.32071 6.97435 2.34915e-27
0 0.983114 0.340257 0.0511285 0.160228 1.04585 1.79395 2.97189e-07
0 0.00343425 0.756441 1.56703 1.89207 0.40187 48.8931 5.11289e-190
0 0.389637 0.220408 0.969441 0.680886 1.2313 12.1721 1.59046e-47
0 0.806931 0.328732 0.323744 2.70407 1.06368 2.74538 6.04049e-11
0 0.685859 0.36013 0.511083 3.06755 1.0151 3.38066 2.06987e-13
0 0.186378 0.573884 1.28395 0.732 0.684348 20.7269 1.01266e-80
0 0.951207 0.633643 0.1005 1.38747 0.59188 0.586496 0.0144027
0 0.0917516 0.227684 1.43037 2.09635 1.22004 39.9519 2.53795e-155
0 0.541589 0.152786 0.734319 2.81774 1.33593 9.53619 2.69099e-37
0 0.428248 0.409007 0.909696 1.47803 0.939469 7.27801 1.5581e-28
0 0.585004 0.446317 0.667141 3.10989 0.881738 3.62882 2.25412e-14
0 0.928834 0.674781 0.135118 0.725528 0.528226 0.541724 0.0214873
0 0.64359 0.585757 0.576489 1.77908 0.665977 2.06755 2.57835e-08
