mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=100
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.972254 0.134123 0.067932 0.135864 1.36481 18.0937 2.43457e-05
0 0.586888 0.0343626 0.664226 2.72962 1.51917 36.2763 6.32869e-07
0 0.333344 0.745856 1.05655 1.32845 0.418248 25.7702 5.27603e-05
0 0.359385 0.12715 1.01625 3.03835 1.3756 52.039 8.30149e-10
0 0.874302 0.489175 0.219499 2.11309 0.815422 6.67173 0.163831
0 0.324811 0.19861 1.06975 0.836496 1.26503 54.307 3.19497e-10
0 0.223854 0.669795 1.22596 2.0325 0.535941 54.6943 2.71427e-10
0 0.65627 0.630699 0.556869 2.7512 0.596436 8.80882 0.0666247
0 0.516474 0.792807 0.77318 0.438997 0.345599 10.9927 0.0265658
0 0.707038 0.806977 0.478314 1.63084 0.323672 6.02251 0.215328
0 0.26265 0.548739 1.16593 2.1395 0.723256 48.8193 3.22012e-09
0 0.490008 0.922137 0.814133 2.53005 0.145482 10.5133 0.0325066
0 0.830428 0.691393 0.287386 2.45193 0.502522 5.16351 0.309148
0 0.888417 0.0243082 0.197658 1.07188 1.53473 26.744 3.50145e-05
0 0.0422012 0.265251 1.50704 1.11374 1.16191 157.565 4.20887e-29
0 0.955705 0.235761 0.0935389 1.19287 1.20754 11.9075 0.018074
0 0.1768 0.265485 1.29877 1.54636 1.16155 94.0771 1.70866e-17
0 0.954851 0.0348179 0.0948616 0.691197 1.51847 25.0927 7.01756e-05
0 0.23346 0.355354 1.2111 0.956627 1.02249 68.441 8.32009e-13
0 0.207664 0.361017 1.25102 0.647345 1.01373 77.3799 1.93052e-14
0 0.343184 0.00486615 1.04132 2.33187 1.56481 56.6523 1.19023e-10
0 0.773985 0.360986 0.374723 1.44651 1.01377 11.3203 0.0231428
0 0.0264476 0.235866 1.53142 1.62827 1.20738 161.549 7.86318e-30
0 0.985481 0.697921 0.0474659 0.290963 0.49242 3.64382 0.586186
0 0.971949 0.892266 0.0684042 0.574772 0.191702 2.8692 0.812217
0 0.744564 0.746136 0.420247 1.00504 0.417815 5.89651 0.22706
0 0.354902 0.208854 1.02319 0.395316 1.24918 48.993 2.99299e-09
0 0.67421 0.13586 0.529109 3.06946 1.36212 27.5819 2.46066e-05
0 0.194658 0.977303 1.27114 3.01409 0.0601207 51.7513 9.37071e-10
0 0.20671 0.822519 1.25249 2.32382 0.299624 53.664 4.18838e-10
0 0.514512 0.835279 0.776217 0.187078 0.279879 10.5404 0.0321377
0 0.561044 0.0362294 0.704215 2.41508 1.51628 37.5598 3.68665e-07
0 0.795918 0.468333 0.340785 2.59755 0.847672 8.29483 0.082721
0 0.752632 0.719962 0.407764 2.32309 0.458315 5.98558 0.218703
0 0.954114 0.668633 0.0960008 0.189723 0.537739 4.072 0.48949
0 0.925518 0.741685 0.14025 3.03694 0.424702 3.87661 0.531461
0 0.561689 0.32717 0.703217 2.4222 1.0661 21.4844 0.000320591
0 0.425279 0.47481 0.914292 2.04498 0.837649 25.0342 7.19264e-05
0 0.176773 0.520913 1.29882 2.50203 0.766312 83.0522 1.77222e-15
0 0.205353 0.937675 1.25459 2.02745 0.121438 49.0762 2.89002e-09
0 0.938113 0.290594 0.120761 2.08264 1.12269 9.99871 0.0403709
0 0.171295 0.252037 1.30729 3.12963 1.18236 96.9597 5.07676e-18
0 0.432154 0.455145 0.903653 0.749447 0.868078 25.2476 6.57449e-05
0 0.207715 0.261585 1.25094 2.02755 1.16758 81.6803 3.15762e-15
0 0.52085 0.997014 0.766409 3.06284 0.0296208 8.73746 0.0686568
0 0.505374 0.776147 0.790356 2.41476 0.371378 11.6697 0.0199776
0 0.792911 0.557932 0.345437 0.0949318 0.709032 7.00406 0.142439
0 0.742912 0.797184 0.422803 0.984839 0.338826 5.54507 0.263269
0 0.291688 0.727579 1.121 0.136808 0.446529 33.3652 2.15573e-06
0 0.0584168 0.376256 1.48195 0.383404 0.990146 151.129 6.32404e-28
0 0.0836904 0.308139 1.44285 0.840494 1.09555 140.226 6.23014e-26
0 0.511274 0.378519 0.781226 0.835631 0.986645 22.2313 0.000234091
0 0.219969 0.870751 1.23198 2.04638 0.224992 46.5229 8.46748e-09
0 0.115227 0.784029 1.39405 2.49835 0.359181 107.757 5.3871e-20
0 0.0763832 0.0723863 1.45415 1.05822 1.46034 145.417 7.00274e-27
0 0.0307259 0.627347 1.5248 2.72424 0.601622 159.541 1.83178e-29
0 0.573237 0.203159 0.685349 2.54228 1.25799 28.3929 1.74892e-05
0 0.439601 0.758236 0.89213 0.120241 0.399092 15.3818 0.00418591
0 0.993074 0.0340041 0.0357169 2.50498 1.51973 24.4255 9.29358e-05
0 0.908043 0.946054 0.16729 0.599249 0.108473 3.11252 0.733131
0 0.0284865 0.760914 1.52827 1.55243 0.394948 159.655 1.74542e-29
0 0.726712 0.67502 0.44787 0.559758 0.527855 6.81782 0.154057
0 0.135954 0.178652 1.36198 1.40843 1.29591 115.527 2.04465e-21
0 0.693591 0.753292 0.49912 3.03257 0.406743 6.68144 0.163162
0 0.894853 0.802635 0.187699 0.68157 0.330391 3.8179 0.54476
0 0.318558 0.0757498 1.07943 1.69534 1.45513 59.6065 3.43142e-11
0 0.128776 0.131416 1.37308 0.815528 1.369 119.752 3.45166e-22
0 0.402311 0.41475 0.949831 0.916631 0.930583 30.5353 7.09621e-06
0 0.62167 0.784711 0.610406 0.192002 0.358126 7.8833 0.0983702
0 0.443623 0.537001 0.885906 1.07548 0.741418 20.8633 0.000416411
0 0.556731 0.822637 0.71089 0.280499 0.299442 9.24745 0.0553902
0 0.108071 0.633996 1.40512 0.849404 0.591333 118.426 6.03263e-22
0 0.141781 0.545277 1.35296 1.40643 0.728614 100.914 9.6078e-19
0 0.585109 0.468967 0.666979 2.1322 0.846691 14.4639 0.00616077
0 0.139872 0.536276 1.35591 1.82858 0.742541 102.419 5.09696e-19
0 0.293761 0.0770971 1.11779 1.6753 1.45305 64.0206 5.35033e-12
0 0.379998 0.642887 0.984357 2.59763 0.577576 23.3212 0.000147945
0 0.23134 0.473668 1.21438 1.53262 0.839416 62.7579 9.1045e-12
0 0.685903 0.193374 0.511015 2.50918 1.27313 23.0735 0.000164205
0 0.563362 0.0199796 0.700629 0.242877 1.54143 37.6829 3.50041e-07
0 0.963171 0.331787 0.0819875 0.241521 1.05895 8.33132 0.0814602
0 0.0074489 0.896148 1.56082 2.24539 0.185695 163.804 3.0439e-30
0 0.872845 0.513502 0.221752 2.61458 0.777779 6.36763 0.186208
0 0.208142 0.832677 1.25028 2.36471 0.283906 52.6166 6.50957e-10
0 0.442738 0.361685 0.887276 1.80731 1.01269 29.0106 1.34839e-05
0 0.98421 0.648872 0.049433 1.73616 0.568316 3.95211 0.514834
0 0.0176816 0.380627 1.54498 2.50188 0.983383 162.886 4.47992e-30
0 0.623218 0.777847 0.608011 2.33516 0.368747 7.91337 0.0971325
0 0.361328 0.334517 1.01324 1.53282 1.05473 40.7699 9.54264e-08
0 0.288575 0.0383612 1.12582 0.0592415 1.51299 65.5793 2.77571e-12
0 0.913929 0.774738 0.158181 1.58071 0.373557 3.79721 0.549528
0 0.69912 0.0330381 0.490565 0.742756 1.52122 31.6928 4.35906e-06
