mutation probability per bit=0.01
bias fitness=1e-99
number of Individuals per Generation=100
number of Generations=100
Generation x y theta psi phi lattice_sum fitness
0 0.457823 0.9477 0.863934 1.72787 0.105926 8.59327 0.000169304
0 0.974986 0.641565 0.0637058 0.211853 0.579621 2.86457 0.43164
0 0.0988236 0.192553 1.41943 0.127412 1.2744 119.2 1.51047e-33
0 0.693455 0.979585 0.499331 1.15924 0.0565884 3.69454 0.253263
0 0.5592 0.0258974 0.707069 2.83886 1.53227 32.0738 3.06321e-09
0 0.221694 0.775254 1.22931 2.54879 0.372759 38.5159 4.88543e-11
0 0.128131 0.575344 1.37408 0.998661 0.682089 91.5076 8.03483e-26
0 0.051993 0.141414 1.49189 0.113177 1.35353 142.167 5.91235e-40
0 0.814711 0.257726 0.311706 1.41414 1.17355 10.8147 0.00261309
0 0.354765 0.399818 1.0234 3.06454 0.953689 29.4909 1.6097e-08
0 0.113175 0.174694 1.39722 2.45862 1.30203 111.779 1.77603e-31
0 0.481039 0.231966 0.828012 0.745517 1.21341 26.5748 1.04785e-07
0 0.223171 0.358372 1.22702 2.74816 1.01782 58.4898 1.30758e-16
0 0.542826 0.208568 0.732405 1.36418 1.24962 23.957 5.63174e-07
0 0.104999 0.390517 1.40987 2.98379 0.96808 111.962 1.57943e-31
0 0.914063 0.807113 0.157974 2.70705 0.323462 2.51884 0.538982
0 0.452393 0.270321 0.872336 0.623411 1.15406 26.5161 1.08813e-07
0 0.760238 0.535009 0.395994 2.3471 0.744501 5.78659 0.0660568
0 0.620142 0.851941 0.612771 2.0468 0.254099 5.33417 0.0883361
0 0.60459 0.695752 0.636835 1.90738 0.495776 6.85771 0.0331965
0 0.805544 0.300692 0.325891 2.79445 1.10707 9.44948 0.00628096
0 0.306951 0.044732 1.09739 2.60406 1.50313 52.1852 7.50549e-15
0 0.898976 0.96136 0.181319 1.65602 0.0847892 2.12595 0.69372
0 0.0688866 0.459514 1.46575 2.42682 0.861318 131.558 5.38828e-37
0 0.249704 0.039609 1.18597 2.45404 1.51105 62.5119 9.87099e-18
0 0.654246 0.875141 0.56 2.03564 0.218199 4.67035 0.135311
0 0.990841 0.394995 0.0391718 1.46481 0.96115 4.82105 0.122826
0 0.36018 0.145363 1.01502 2.49924 1.34742 42.5054 3.7662e-12
0 0.440979 0.0140189 0.889997 2.81975 1.55065 38.8153 4.03074e-11
0 0.935696 0.820328 0.1245 1.93616 0.303014 2.34261 0.603586
0 0.00707998 0.970238 1.56139 0.315948 0.0710516 152.666 6.96274e-43
0 0.258168 0.591077 1.17287 0.646924 0.657744 36.9097 1.37096e-10
0 0.983138 0.735564 0.0510916 1.74467 0.434173 2.38792 0.586272
0 0.886381 0.473267 0.200808 2.30813 0.840037 4.90079 0.116693
0 0.652671 0.554568 0.562437 0.791988 0.714237 7.45078 0.0226795
0 0.313984 0.832802 1.0865 1.489 0.283713 19.4522 1.01721e-05
0 0.25123 0.513831 1.1836 1.22554 0.77727 42.3895 4.05731e-12
0 0.720235 0.911725 0.457892 0.508198 0.161592 3.6818 0.255344
0 0.172003 0.730875 1.3062 1.27367 0.441429 59.5323 6.69317e-17
0 0.679887 0.529732 0.520324 0.991552 0.752667 7.22816 0.0261663
0 0.583623 0.378999 0.669278 0.651781 0.985902 13.3536 0.000511484
0 0.845337 0.638635 0.264317 2.21414 0.584155 3.8829 0.2244
0 0.843623 0.625942 0.266969 2.19477 0.603796 3.98569 0.21006
0 0.950431 0.827721 0.1017 3.00626 0.291575 2.23522 0.646695
0 0.693751 0.145454 0.498873 0.362638 1.34728 21.0813 3.57193e-06
0 0.564936 0.831338 0.698193 0.169578 0.285979 6.54568 0.0405642
0 0.635904 0.478373 0.588382 2.9315 0.832136 9.07617 0.00798314
0 0.417075 0.0867744 0.926985 1.72264 1.43807 39.1676 3.21431e-11
0 0.978317 0.167299 0.0585513 2.37193 1.31348 11.9825 0.0012341
0 0.0750329 0.591892 1.45624 3.02211 0.656484 125.453 2.72028e-35
0 0.466777 0.682068 0.850079 1.12 0.51695 11.3395 0.00186522
0 0.595702 0.565991 0.650588 0.436399 0.696561 8.65944 0.0104336
0 0.491852 0.974472 0.81128 0.0783436 0.0645013 7.31085 0.0248126
0 0.653797 0.674426 0.560696 1.9223 0.528775 6.09254 0.0542704
0 0.900834 0.296291 0.178443 2.03004 1.11388 7.84514 0.017604
0 0.490589 0.010738 0.813234 2.69483 1.55573 35.6778 3.02484e-10
0 0.54972 0.801751 0.721738 1.77999 0.331759 7.14431 0.0276143
0 0.955944 0.333653 0.09317 3.1013 1.05607 6.20164 0.050597
0 0.593956 0.56978 0.653289 0.248999 0.690699 8.64933 0.0105016
0 0.136791 0.659613 1.36068 0.606028 0.551696 82.4084 2.77679e-23
0 0.330188 0.3137 1.06143 3.12278 1.08694 37.6892 8.30923e-11
0 0.596571 0.428955 0.649244 0.142103 0.908602 11.3733 0.00182517
0 0.160341 0.850804 1.32424 2.34574 0.255857 59.7327 5.88485e-17
0 0.706842 0.581847 0.478617 1.31549 0.672027 6.09929 0.0540358
0 0.491925 0.920721 0.811167 0.102183 0.147672 7.71492 0.0191401
0 0.23644 0.414696 1.20649 0.868345 0.930667 51.6295 1.07251e-14
0 0.546616 0.507775 0.726541 0.401616 0.786641 11.2976 0.00191619
0 0.130563 0.711138 1.37032 1.68007 0.471969 83.9615 1.02386e-23
0 0.189597 0.943417 1.27897 1.12487 0.112553 42.6907 3.34358e-12
0 0.889746 0.539692 0.195601 1.42847 0.737254 4.21334 0.181482
0 0.783138 0.64742 0.36056 2.173 0.570563 4.46445 0.154446
0 0.781713 0.434508 0.362765 0.567427 0.90001 6.82099 0.0339889
0 0.135367 0.523951 1.36288 2.36721 0.761611 89.312 3.2926e-25
0 0.0559782 0.00898984 1.48573 1.55454 1.55843 140.809 1.41465e-39
0 0.20236 0.62203 1.25922 0.915784 0.60985 51.9974 8.46785e-15
